Date;Zone;Consommation_totale;Consommation_industrielle_(hors_SFM);Consommation_distribution_publique;Consommation_SFM;Consommation_PIRR;Prevision_realisee_en_J-5_prevision_totale_GRTgaz;Prevision_realisee_en_J-4_prevision_totale_GRTgaz;Prevision_realisee_en_J-3_prevision_totale_GRTgaz;Prevision_realisee_en_J-2_prevision_totale_GRTgaz;Prevision_realisee_en_J-1_prevision_totale_GRTgaz;Prevision_realisee_en_J-1_avant_17h_prevision_totale_GRTgaz;Prevision_realisee_en_J_avant_15h_prevision_totale_GRTgaz;Prevision_realisee_en_J_apres_15h_prevision_totale_GRTgaz;Prevision_realisee_en_J-5_indus_hors_SFM;Prevision_realisee_en_J-4_indus_hors_SFM;Prevision_realisee_en_J-3_indus_hors_SFM;Prevision_realisee_en_J-2_indus_hors_SFM;Prevision_realisee_en_J-1_avant_17h_indus_hors_SFM;Prevision_realisee_en_J-1_apres_17h_indus_hors_SFM;Prevision_realisee_en_J_avant_15h_indus_hors_SFM;Prevision_realisee_en_J_apres_15h_indus_hors_SFM;Prevision_realisee_en_J-5_distribution_publique;Prevision_realisee_en_J-4_distribution_publique;Prevision_realisee_en_J-3_distribution_publique;Prevision_realisee_en_J-2_distribution_publique; Prevision_realisee_en_J-1_avant_17h_distribution_publique;Prevision_realisee_en_J-1_apres_17h_distribution_publique;Prevision_realisee_en_J_avant_15h_distribution_publique;Prevision_realisee_en_J_apres_15h_distribution_publique;Prevision_realisee_en_J-5_SFM;Prevision_realisee_en_J-4_SFM;Prevision_realisee_en_J-3_SFM;Prevision_realisee_en_J-2_SFM; Prevision_realisee_en_J-1_avant_17h_SFM;Prevision_realisee_en_J-1_apres_17h_SFM;Prevision_realisee_en_J_avant_15h_SFM;Prevision_realisee_en_J_apres_15h_SFM;Prevision_realisee_en_J-5_PIRR;Prevision_realisee_en_J-4_PIRR;Prevision_realisee_en_J-3_PIRR;Prevision_realisee_en_J-2_PIRR; Prevision_realisee_en_J-1_avant_17h_PIRR;Prevision_realisee_en_J-1_apres_17h_PIRR;Prevision_realisee_en_J_avant_15h_PIRR;Prevision_realisee_en_J_apres_15h_PIRR;Prevision_expediteurs_J-1_14H;Prevision_expediteurs_J-1_16H;Prevision_expediteurs_J-1_18H;Prevision_expediteurs_J-1_20H;Prevision_expediteurs_J-1_21H;Prevision_expediteurs_J-1_22H;Prevision_expediteurs_J-1_23H;Prevision_expediteurs_J-1_00H;Prevision_expediteurs_J-1_01H;Prevision_expediteurs_J-1_02H;Prevision_expediteurs_J-1_03H;Prevision_expediteurs_J_04H;Prevision_expediteurs_J_05H;Prevision_expediteurs_J_06H;Prevision_expediteurs_J_07H;Prevision_expediteurs_J_08H;Prevision_expediteurs_J_09H;Prevision_expediteurs_J_10H;Prevision_expediteurs_J_11H;Prevision_expediteurs_J_12H;Prevision_expediteurs_J_13H;Prevision_expediteurs_J_14H;Prevision_expediteurs_J_15H;Prevision_expediteurs_J_16H;Prevision_expediteurs_J_17H;Prevision_expediteurs_J_18H;Prevision_expediteurs_J_19H;Prevision_expediteurs_J_20H;Prevision_expediteurs_J_21H;Prevision_expediteurs_J_22H;Prevision_expediteurs_J_23H;Prevision_expediteurs_J_00H;Prevision_expediteurs_J_01H;Prevision_expediteurs_J_02H;Prevision_expediteurs_J_03H;Temperature_moyenne
09/03/2016;"Nord B";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10/03/2016;"Nord B";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11/03/2016;"Nord B";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12/03/2016;"Nord B";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13/03/2016;"Nord B";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14/03/2016;"Nord B";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15/03/2016;"Nord B";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02/02/2016;"Nord H";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
03/02/2016;"Nord H";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
04/02/2016;"Nord H";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
05/02/2016;"Nord H";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
06/02/2016;"Nord H";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07/02/2016;"Nord H";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
08/02/2016;"Nord H";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09/02/2016;"Nord H";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10/02/2016;"Nord H";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11/02/2016;"Nord H";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12/02/2016;"Nord H";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13/02/2016;"Nord H";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14/02/2016;"Nord H";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15/02/2016;"Nord H";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16/02/2016;"Nord H";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17/02/2016;"Nord H";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18/02/2016;"Nord H";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19/02/2016;"Nord H";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20/02/2016;"Nord H";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21/02/2016;"Nord H";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22/02/2016;"Nord H";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
23/02/2016;"Nord H";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24/02/2016;"Nord H";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
25/02/2016;"Nord H";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
26/02/2016;"Nord H";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27/02/2016;"Nord H";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28/02/2016;"Nord H";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29/02/2016;"Nord H";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01/03/2016;"Nord H";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02/03/2016;"Nord H";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
03/03/2016;"Nord H";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
04/03/2016;"Nord H";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
05/03/2016;"Nord H";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
06/03/2016;"Nord H";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07/03/2016;"Nord H";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
08/03/2016;"Nord H";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09/03/2016;"Nord H";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10/03/2016;"Nord H";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11/03/2016;"Nord H";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12/03/2016;"Nord H";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13/03/2016;"Nord H";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14/03/2016;"Nord H";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15/03/2016;"Nord H";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02/02/2016;Sud;444709376;112860116;299385819;32345649;117792;474744711;455251219;441067253;441462749;408007489;417240866;435318029;439103142;117141866;113314490;113874479;113895757;107973060;108036889;111458759;113453064;338523530;324483182;315528803;315614050;299749756;299846446;294498827;295252035;8920276;7538633;1877432;1882658;284673;9357531;29360443;30398043;10159039;9914914;9786539;10070284;0;0;0;0;351633753;353646582;;453901793;463353438;463353438;463353438;463353438;463353438;463353438;463353438;463353438;463353438;463353438;463353438;463353438;461783361;461574018;461574018;463322379;457438579;456417725;455139953;453952330;453235381;452267290;449189982;449189982;449189982;449189982;449189982;449195101;449646770;449646770;449646770;
03/02/2016;Sud;529249137;115984789;368174164;44639483;450701;498273376;492468087;524268231;499932116;509294530;509054911;508065046;520530693;116026287;116762153;116798533;116849624;113694485;113750205;112816332;115170536;358777967;355058900;355026251;355481566;348045324;347931455;347458058;361567181;12634659;10136993;42070982;17048883;47554721;47373251;47790656;43792976;10834463;10510041;10372465;10552043;0;0;0;0;494097786;490032732;494030729;517640507;517640507;517640507;517640507;517615625;517615625;517615625;517615625;517615625;518683625;518683625;518683625;518389914;513793403;513793403;513972403;514020710;513530688;513489907;505486549;504800947;505032099;505783099;505012979;504374961;504374961;504374961;503970961;503975625;503975625;503975625;503975625;
04/02/2016;Sud;559180633;121389693;389491802;48059014;240124;532321114;531386410;567952353;558920202;536300775;536770178;551391732;550118737;117731821;117723533;117830349;112875545;115135860;115171126;120248428;121174791;390501544;390820904;390731721;381746249;370143283;370191421;382943148;381245302;12712703;11423642;47697292;52626742;51021632;51407631;48200156;47698644;11375046;11418331;11692991;11671666;0;0;0;0;479626846;503543283;509270277;538887779;538887779;538887779;539110779;539096520;539096520;539096520;539096520;539096520;539096520;539096520;539096520;539096520;539652835;539826674;544193007;544202222;544734635;546605011;546471372;544942951;546181797;552031460;552015089;552915884;552915884;552915884;552915884;552916294;552916294;552916294;552916294;
05/02/2016;Sud;496448844;115387710;336877077;43848257;335800;498693778;503384817;497118765;496127732;500168993;502779684;482246961;487099209;113570582;113335527;108326765;109503261;117344290;117390629;115329498;115713831;366443717;369678886;336322071;337759674;337353865;337234317;322976267;327553614;7411248;8914684;41040427;37364699;45470838;48154738;43941196;43831764;11268231;11455720;11429502;11500098;0;0;0;0;422365986;455243696;484137201;517451878;517701878;517701878;517701878;517699189;517699189;517699189;517699189;517699189;517699189;517699189;517699189;519767199;519767199;519767199;517760299;517760299;517390420;517322405;524590861;522924677;521815233;521837522;521396646;520833977;520833977;520833977;520833977;520838348;520838348;520838348;520838348;
06/02/2016;Sud;393321089;107550770;285463101;95733;211485;435099451;423013539;396477385;408136091;404687582;405084398;386241315;388851938;106255415;103028120;102948287;106006247;105457408;105510351;105731241;107384975;302845818;294614670;282994447;291702594;299150486;299494359;280406093;281324300;15998705;15330175;318755;318755;79688;79688;103981;142663;9999513;10040574;10215896;10108495;0;0;0;0;364558725;391527431;395498939;410194452;410194452;410194452;410194452;408719098;408719098;408719098;408719098;408719098;408719098;408719098;408719098;408494044;410699945;410699945;410699945;410699945;409828031;398026286;398010397;397287261;396530800;395571670;395621670;396146151;396146151;396023049;396023049;396023049;395954442;395954442;395954442;
07/02/2016;Sud;441604304;110761386;330401871;347363;93684;442724376;437221359;430731503;423713840;410427506;410390040;430860203;434594769;104492116;104775953;106234991;105971925;106662605;106670669;110183736;110540176;311085771;307847447;314119917;307433393;303195424;303149894;320084215;323411076;17221382;14764772;569477;569477;569477;569477;592252;643517;9925107;9833187;9807118;9739045;0;0;0;0;393662691;393858565;404761804;405974219;405974219;405974219;405974219;405971030;405971030;405971030;405971030;405971030;405971030;405971030;405971030;406328569;406328569;406328569;406328569;406327048;410482892;410481928;410215859;414051102;414121092;411634138;411634138;411532441;411532441;412121377;412869432;413082455;413082455;413082455;413082455;
08/02/2016;Sud;477802950;113762850;346780918;16983637;275545;478116334;490158789;481329295;475306749;454866961;463502366;475654941;472553190;110964271;112692625;112213976;111455331;114875856;114831335;114533320;113482167;340718880;350756265;343570667;337988824;339251538;339352215;344745019;343438523;16231780;16405504;15254004;15254004;739567;9318816;16376602;15632500;10201403;10304395;10290648;10608590;0;0;0;0;440697970;458563506;460237141;460237141;460237141;460450012;460450012;460450012;459774506;459774506;459774506;459774506;459774506;459774506;459774506;459613797;456654797;457353830;457802597;457823567;458058168;469147010;470284907;469958394;468551044;470109032;473142551;473142551;473142551;471987470;471971497;472358954;472358954;472358954;472358954;
09/02/2016;Sud;501483359;114389051;363375215;23505113;213980;509599525;493137257;481597927;469493868;489851953;489959809;473441756;493576819;117609673;116030603;114591175;113985336;118651567;118634991;110891863;113571013;364843737;350795079;341546531;330293435;347420765;347545198;338137282;355380205;17104855;15914473;15195461;15195463;23779621;23779620;24412611;24625601;10041260;10397102;10264760;10019634;0;0;0;0;457409371;460743987;467249275;484372074;484372074;484372074;484372074;484372074;484372074;484368470;484368470;484368470;484368470;484368470;484368470;485131787;485131787;484749824;484749824;484749735;486843315;494713034;496681826;496722798;493999724;494148258;489042932;489104932;489104932;489104932;489104932;489091529;489461318;489461318;489461318;
10/02/2016;Sud;569834383;118981702;415264597;35264355;323729;529684066;540662557;564133509;576626666;545889175;559063410;565186942;561951819;119456870;120485238;119777216;120739850;115765734;115755665;117757578;117557158;380804693;391805796;384370414;393507812;394006860;394066589;404939269;407581553;18723254;18237563;50036243;51492751;36116581;49241156;42490095;36813108;10699249;10133960;9949636;10886253;0;0;0;0;478185211;553925282;564931095;578002677;578002677;578002677;578002677;578002677;577988637;577988637;577988637;577988637;577988637;577988637;577988637;577978698;578501790;578027841;578027841;578025299;577772620;577392429;577685550;578542042;579142462;579134824;574574844;574574844;574574844;574574844;574799704;574790980;574790980;574790980;574790980;
11/02/2016;Sud;598403557;120311878;423567305;50383192;4141182;544381430;547961422;608404253;596587513;606326351;615260791;610576072;597092816;120993034;121181681;122838234;119252841;114992671;114991677;117453203;118002112;393708296;396221192;420727847;414752717;422127010;422147142;418313385;416591188;18563795;19402915;53328917;50882533;69206670;67884846;64493379;52235184;11116305;11155634;11509255;11699422;0;10237126;10316105;10264332;551189818;604394752;604848542;625243543;625243543;625243543;625243543;625243543;625243543;625243543;625243543;625243543;624481543;624481543;624481543;628633788;628633788;629677456;629677456;629677456;619963059;619954988;618955876;617374756;616000704;616385590;617731053;616662505;616662505;616305269;616117635;616117635;616116754;616116754;616116754;
12/02/2016;Sud;568148672;121039117;405308155;39087248;2714152;527645393;544496416;545775081;591446917;570341841;579842870;575733739;570016770;117162275;118049349;113591673;119487645;116131965;116085577;118941524;119189864;380883737;396405081;375680678;417084156;399363659;399268108;401966097;402125554;18786898;18589661;44674523;43150990;54846217;54817835;45083425;39028870;10812483;11452325;11828207;11724126;0;9671350;9742693;9672482;491069539;552861717;567773034;582114283;582114283;582114283;582114283;582114283;582114283;582114283;582114283;582114283;582114283;582114283;582114283;577601204;575237204;572785377;572451571;572167407;573039087;573375127;571160265;570987341;571424802;571088747;569117550;569514148;569514148;569514148;569516832;569516832;569513775;569513775;569513775;
13/02/2016;Sud;441098548;113788614;325095999;49954;2163981;497917500;465639709;455729802;470652814;455283268;464691630;452236355;441416739;110705335;105418416;107748502;108636500;111650394;111686802;110667052;110865035;359958993;327510710;335095940;349194919;343206274;343046241;331648135;321077718;16867266;21393751;1706403;1706403;426600;426600;438846;39687;10385906;11316832;11178957;11114992;0;9531987;9482322;9434299;400655710;400105942;407163600;451329073;451329073;451316994;451316994;451317936;451317936;451317936;451317936;451317936;451317936;451317936;451317936;453609417;453609417;453609417;453609417;453609417;454762746;454292003;452327095;451318473;449574239;450732999;450732999;450654233;450993707;450993707;450928494;450928494;450928494;450928494;450928494;
14/02/2016;Sud;452952630;113728270;335549060;1513484;2161816;465797737;496960326;468731695;462112914;471096575;480014741;453962416;448972823;105641316;109167128;108071590;109246909;112962907;112947043;110823970;110936701;330408515;357158846;349050080;341416741;357460258;357349302;333515041;328054912;19074619;20103234;1317704;720860;673410;673410;686093;1086168;10673287;10531118;10292321;10728404;0;9044986;8937312;8895042;465362126;463336382;463448787;465888364;465888364;465888364;465888364;465888364;465888364;465888364;465806364;465806364;465806364;465806364;465806364;465703520;465703520;458794713;458794713;458794713;459137183;458999258;458131678;457120991;457320991;459679581;459434375;459434375;459434375;459434375;459434375;459669945;459669945;459669945;459669945;
15/02/2016;Sud;625685156;124423602;446121706;53437166;1702682;589504691;582459675;583191679;603161005;602818809;623867093;616009966;615909093;121584051;119561874;120480565;122049934;121371529;121378195;121450968;123167469;437528386;433456937;425623611;431318811;432104786;432153255;431045618;440096271;19009797;18623062;25986978;38414706;49342494;60989939;54238164;43337581;11382457;10817802;11100525;11377554;0;9345704;9275216;9307772;601613595;611556975;607434654;604480190;604480190;604480190;604480190;604480190;604480190;604480190;604480190;604480190;604480190;604480190;604480190;605105790;597253790;600014762;600204478;599547242;599859901;586703238;589336469;588720262;588293762;589924500;591188383;590928383;590928383;590928383;591095595;591096214;591096214;591096214;591096214;
16/02/2016;Sud;671335489;127914027;466467203;71937632;5016627;615351255;614651795;650441715;660910327;675356695;686019479;666259558;665329580;122044729;123098262;124460965;123175806;125003812;125027692;125588013;127098272;462539080;460427881;467363926;462385603;475504131;475424466;459667863;459665980;19128006;19322116;46665769;63284774;74848752;74848754;70410929;67338231;11639440;11803536;11951055;12064144;0;10718567;10592753;11227097;557674594;603024063;613709808;656948634;656948634;656948634;656948634;656949334;656949334;656949334;656949334;642434334;642434334;642434334;656184334;656184334;656615552;645886813;641464200;641464200;642700820;650133354;655998700;655598092;654465478;653314866;652500708;655894888;655894888;655894888;657734598;657734598;657732749;657732749;657732749;
17/02/2016;Sud;681151541;132231750;467728564;74543970;6647257;641653253;647705804;681697618;692538333;675893694;688140064;673529368;671486230;125629639;126811225;124883489;125605863;126786310;126793628;133459266;131892481;481719694;486950069;484447465;487544641;477458765;477439703;455528487;456471045;22085115;21702008;60110262;67235510;71648619;71893614;72639388;71205581;12218805;12242502;12256402;12152319;0;12013119;11902227;11917123;616354941;657950444;659439749;675144798;696373798;696373798;696373798;696373798;696373798;696373798;696624798;696624798;696624798;696624798;696624798;698567895;698567895;698467498;688532498;688479439;687922667;688143887;685427804;682174614;681873001;682455327;673750044;672818044;672818044;672818044;672753128;672755784;672755784;672755784;672755784;
18/02/2016;Sud;659495572;127332752;452884745;75398274;3879801;635828316;631660566;665740194;680403118;568046046;672863884;655172983;657899470;125750885;124225838;124203236;126331931;118128792;130558823;124611394;126260951;477240362;473274370;467198897;478059031;375198687;460414381;444992474;445810508;20694754;22135387;62414014;63728796;74718567;71290183;74628520;75001138;12142315;12024971;11924047;12283360;0;10600497;10940595;10826873;603894828;646890609;652791224;653306361;669761361;669761361;669761361;669761361;669761361;669761361;666342361;666342361;666342361;662216361;669493361;669189067;655616314;656052508;656052508;665902470;658083385;658083385;658548063;658060830;658033441;656393310;655687607;655687607;659093607;659093607;659093607;659084327;659084327;659084327;659084327;
19/02/2016;Sud;609001433;126122049;431049726;48029441;3800217;604560156;604819985;643190475;638411109;627482739;639541260;604705823;603002468;123106513;123609460;124595880;126263670;129088836;129103821;125619576;125110652;451554773;451170260;457487849;448690808;439056323;439042853;420737842;421380445;18207712;18590918;49066677;51880294;59337580;61055815;47975475;46136678;11691158;11449347;12040069;11576337;0;10338771;10372930;10374693;573608001;612093558;617175322;621720494;636686494;636686494;636686494;636686494;636684860;636684860;636684860;636684860;636684860;636684860;636684860;632603839;632603839;632365492;632365492;632868326;637290563;633438563;633689847;621995028;621715562;621129895;618380183;617242579;617242579;610242579;610242579;610231962;610231962;610231962;610231962;
20/02/2016;Sud;473419401;114632883;355669480;2716274;400764;534648597;542552846;516393451;505703837;468447055;482015723;474052098;465936982;115066923;115923406;116713313;117602307;115013368;115084262;113039165;113081128;395184873;401393367;387886547;376144786;353342233;353192007;351111251;350186894;12992872;14002869;365816;365816;91454;13739454;9901682;2668960;11403929;11233204;11427775;11590928;0;0;0;0;470730072;472780456;479054742;474724699;474724699;474724699;474724699;474724699;474724699;488372699;488372699;488372699;488372699;488372699;488372699;488372699;488279596;488279596;488279596;488279250;488232375;488224574;487539680;487538824;488261363;488287962;485211962;485211962;485527491;485527491;485007914;485007914;475880605;475880605;472080605;
21/02/2016;Sud;398704263;110890623;286588052;417642;807946;475266082;468564549;453882250;448843816;419760688;419711761;400945970;400768741;111770515;112320031;112970316;112956969;113026906;113046856;111094729;111370350;344909527;335759470;324552034;324355118;306690782;306621905;288652815;284290519;8292674;9662407;5409478;657594;43000;43000;1198426;5107872;10293366;10822641;10950422;10874135;0;0;0;0;422883240;423465760;425988596;424442299;424442299;424442299;427207380;427207380;427207380;427207380;427207380;427207380;427207380;427207380;427207380;427207380;427207380;425757049;425757049;425661271;425661271;432538538;432531442;431996105;433479245;433479245;433479245;433997639;426997639;426326639;424836089;424853652;424853652;422553652;422553652;
22/02/2016;Sud;472304411;118709310;327372970;25842196;379935;533241104;497740950;535402834;504206547;484406093;473846474;428984945;462077746;122742019;121535830;121455393;120604133;117999013;118016823;114236530;117497208;389754488;358910065;359192415;333119199;328120317;327951488;295634715;321243863;11044692;7680440;45389792;41138362;38286763;27878163;19113700;23336675;9699905;9614615;9365234;9344853;0;0;0;0;504432073;497834336;497410724;493494133;493719065;492719065;492719065;492719065;492719065;492719065;492719065;492719065;492719065;492719065;492719065;491953098;490907115;480332296;480332296;486910865;475004406;473824005;473391942;475409111;464781201;471290410;473682284;473682284;473682284;473682284;473682284;473680059;470932059;470932059;470932059;
23/02/2016;Sud;495661979;117878402;338223366;37025013;2535198;550611196;546118131;524316091;513969809;460012626;457356022;481806801;488075518;125638169;125628135;121897183;118975582;112623019;112717107;116358875;117934348;402390763;401835653;341061621;339826545;297893779;297892993;322826613;332387839;12303747;8922625;51723627;45833956;49495828;46745922;42621313;37753331;10278517;9731718;9633660;9333726;0;0;0;0;426096144;433980030;466129896;494141719;494141719;494141719;494141719;491808719;487266359;485713359;485713359;485713359;485713359;485713359;485713359;485713359;480120733;481236338;481236338;481236338;482220541;482233484;482047519;481740987;480242883;479791922;480037483;480244815;480244815;480323815;480323815;480319700;480577799;480577799;480577799;
24/02/2016;Sud;509847531;115805473;344750653;49082681;208724;570787095;520646720;570842420;553678282;539409630;529346961;512961919;505124908;128393390;124629941;123933681;120900889;118299446;118377927;115445145;114927663;418989976;372248690;389775388;372895624;359715351;359680655;346352900;340045199;12746240;14044203;47327979;49218440;50859435;51288379;51163874;50152046;10657489;9723886;9805372;10663329;10535398;0;0;0;450077385;481857315;486941355;497228553;511695553;505016553;505016553;509402381;509402381;516085381;516085381;516085381;516085381;516085381;516085381;512627642;512898410;512240758;512267522;511485522;511612643;511612643;512567577;513758547;514143147;513543360;513166376;517022588;517022588;517022588;516026588;516031719;511837095;511837095;511837095;
