17/03/2016,-11.582667,47.289667,21.536248779296898,4
18/03/2016,-11.582667,47.289667,23.22537765502932,5
19/03/2016,-11.582667,47.289667,24.50137100219729,6
20/03/2016,-11.582667,47.289667,24.127000427246116,7
16/03/2016,-17.054667,42.712,27.29499969482424,3
17/03/2016,-17.054667,42.712,27.19375381469729,4
18/03/2016,-17.054667,42.712,26.711629486084007,5
19/03/2016,-17.054667,42.712,26.046868896484398,6
20/03/2016,-17.054667,42.712,26.496877288818382,7
16/03/2016,-22.344167,40.340667,28.637498474121116,3
17/03/2016,-22.344167,40.340667,28.32875213623049,4
18/03/2016,-22.344167,40.340667,28.562879180908226,5
19/03/2016,-22.344167,40.340667,28.621873474121116,6
20/03/2016,-22.344167,40.340667,28.65311965942385,7
16/03/2016,-15.887667,54.520667,27.197503662109398,3
17/03/2016,-15.887667,54.520667,26.48124465942385,4
18/03/2016,-15.887667,54.520667,26.864122009277366,5
19/03/2016,-15.887667,54.520667,27.121877288818382,6
20/03/2016,-15.887667,54.520667,26.89062652587893,7
16/03/2016,-20.8925,55.528667,25.945001220703148,3
17/03/2016,-20.8925,55.528667,23.20124969482424,4
18/03/2016,-20.8925,55.528667,24.464124298095726,5
19/03/2016,-20.8925,55.528667,25.045125579834007,6
20/03/2016,-20.8925,55.528667,25.145749664306663,7
16/03/2016,-37.795167,77.569167,15.442498779296898,3
17/03/2016,-37.795167,77.569167,13.198747253417991,4
18/03/2016,-37.795167,77.569167,11.719121551513695,5
19/03/2016,-37.795167,77.569167,12.403127288818382,6
20/03/2016,-37.795167,77.569167,14.396871185302757,7
16/03/2016,-46.4325,51.856667,15.442498779296898,3
17/03/2016,-46.4325,51.856667,13.198747253417991,4
18/03/2016,-46.4325,51.856667,11.719121551513695,5
19/03/2016,-46.4325,51.856667,12.403127288818382,6
20/03/2016,-46.4325,51.856667,14.396871185302757,7
16/03/2016,-49.352333,70.243333,8.530000305175804,3
17/03/2016,-49.352333,70.243333,5.889997100830101,4
18/03/2016,-49.352333,70.243333,5.58625183105471,5
19/03/2016,-49.352333,70.243333,6.546876525878929,6
20/03/2016,-49.352333,70.243333,8.10312423706057,7
16/03/2016,-12.8055,45.282833,32.04249725341799,3
17/03/2016,-12.8055,45.282833,31.13749465942385,4
18/03/2016,-12.8055,45.282833,29.64662322998049,5
19/03/2016,-12.8055,45.282833,28.893750762939476,6
20/03/2016,-12.8055,45.282833,29.390618896484398,7
16/03/2016,46.766333,-56.179167,1.6950012207031477,3
17/03/2016,46.766333,-56.179167,0.311250305175804,4
18/03/2016,46.766333,-56.179167,-0.41462936401364914,5
19/03/2016,46.766333,-56.179167,-0.1843704223632585,6
20/03/2016,46.766333,-56.179167,-1.7281288146972429,7
16/03/2016,16.335,-61.004,24.73749694824221,3
17/03/2016,16.335,-61.004,25.17874679565432,4
18/03/2016,16.335,-61.004,25.171624755859398,5
19/03/2016,16.335,-61.004,25.287500000000023,6
20/03/2016,16.335,-61.004,25.703122711181663,7
16/03/2016,17.9015,-62.852167,24.699998474121116,3
17/03/2016,17.9015,-62.852167,25.02374420166018,4
18/03/2016,17.9015,-62.852167,24.896627044677757,5
19/03/2016,17.9015,-62.852167,25.257627105712913,6
20/03/2016,17.9015,-62.852167,25.739499664306663,7
16/03/2016,16.264,-61.516333,24.73749694824221,3
17/03/2016,16.264,-61.516333,25.17874679565432,4
18/03/2016,16.264,-61.516333,25.14412078857424,5
19/03/2016,16.264,-61.516333,25.351373291015648,6
20/03/2016,16.264,-61.516333,25.608247375488304,7
16/03/2016,14.7745,-60.875333,22.85249481201174,3
17/03/2016,14.7745,-60.875333,23.678750610351585,4
18/03/2016,14.7745,-60.875333,25.114125823974632,5
19/03/2016,14.7745,-60.875333,25.82187423706057,6
20/03/2016,14.7745,-60.875333,26.284375762939476,7
